user_id,nativeLang,task3v4
257906,Spanish,0.85
257907,English,1
257908,English,0.5
257909,English,0.95
257914,English,0.4
257921,English,0.75
257923,Chinese/Mandarin,0.5
257927,Spanish,0.95
257928,Chinese/Mandarin,0.35
257934,Portuguese,1
257939,Turkish,0.6
257943,Romanian,0.9
257945,Finnish,0.65
257946,Turkish,0.45
257947,Turkish,0.55
257951,English,0.2
257952,German,0.6
257955,English,1
257957,German,0.95
257961,English,0.85
257962,Portuguese,1
257964,Spanish,0.9
257970,English,0.65
257974,Polish,0.6
257978,Spanish,0.4
257986,Thai,0.45
257991,English,1
257992,Dutch,0.65
257993,French,0.6
257994,English,1
258005,English,0.8
258007,English,0.75
258009,Estonian,1
258017,Thai,0.7
258018,Finnish,0.9
258019,Swedish,0.95
258023,Chinese/Hokkien,0.45
258024,English,0.7
258030,French,0.8
258032,French,1
258033,Armenian,0.7
258035,Spanish,0.95
258043,English,0.95
258044,German,0.6
258046,English,0.95
258048,Russian,0.45
258049,Russian,0.35
258056,German,0.7
258067,French,0.65
258070,French,0.65
258072,English,0.4
258075,English,1
258076,English,0.6
258077,English,0.55
258083,English,0.75
258084,Ainu,0.55
258085,English,0.6
258087,English,0.9
258088,Ainu,0.95
258090,Spanish,0.4
258094,English,1
258098,Chinese/Mandarin,1
258099,English,0.75
258106,English,0.65
258107,Spanish,0.65
258114,English,0.45
258115,English,0.9
258116,English,1
258120,English,0.7
258123,Chinese/Mandarin,0.6
258124,French,1
258131,English,0.5
258139,Spanish,0.95
258141,English,0.95
258143,Spanish,0.5
258146,Other,0.55
258151,Aymara,1
258153,Spanish,0.5
258155,Malayalam,0.45
258162,English,0.9
258166,Spanish,0.05
258169,English,1
258170,Indonesian,0.6
258172,Spanish,0.3
258173,Spanish,0.55
258181,English,1
258188,English,1
258192,Spanish,0.85
258194,Spanish,1
258206,Spanish,0.45
258209,Spanish,0.45
258217,Spanish,0.65
258223,Turkish,0.55
258252,English,0.65
258254,Chinese/Cantonese/Yue,1
258260,Spanish,0.9
258267,Spanish,0.4
258274,Chinese/Mandarin,0.85
258276,Spanish,0.4
258277,Chinese/Mandarin,1
258283,English,1
258285,Turkish,0.45
258289,Spanish,0.55
258290,Spanish,0.8
258292,Spanish,0.4
258298,Indonesian,0.7
258304,Turkish,0.6
258311,Finnish,0.4
258313,Spanish,0.65
258314,English,0.5
258317,German,0.55
258327,English,1
258328,Spanish,0.45
258329,Vietnamese,0.6
258335,German,1
258342,Turkish,0.55
258347,English,0.5
258348,Spanish,0.55
258349,French,0.75
258355,Spanish,0.55
258361,French,0.6
258365,Turkish,0.55
258368,English,0.75
258369,Turkish,0.55
258382,Turkish,1
258384,German,0.9
258387,Spanish,0.55
258391,Portuguese,0.65
258393,English,0.55
258395,Spanish,0.45
258399,English,1
258401,Spanish,0.55
258403,Spanish,0.65
258404,Basa,0.55
258406,Spanish,0.4
258409,Portuguese,0.5
258412,English,0.85
258415,Spanish,0.65
258419,Chinese/Mandarin,0.75
258420,Spanish,0.85
258425,Spanish,0.9
258429,Russian,0.55
258431,English,1
258433,Spanish,0.5
258434,English,0.65
258435,English,0.5
258439,English,0.85
258440,Spanish,0.45
258443,English,0.6
258450,English,1
258456,English,0.35
258457,German,1
258466,Vietnamese,0.55
258471,English,0.5
258473,Korean,0.45
258477,Spanish,0.45
258482,English,0.6
258484,English,0.7
258492,English,0.9
258501,Greek,0.5
258504,Russian,0.35
258507,English,1
258508,Thai,0.4
258518,Indonesian,0.75
258519,French,0.6
258521,Chinese/Mandarin,0.65
258528,Spanish,0.5
258530,Spanish,0.5
258534,English,0.7
258539,English,0.3
258541,Spanish,0.5
258547,English,0.5
258552,Chinese/Mandarin,1
258557,English,0.6
258559,Spanish,0.5
258562,Spanish,0.75
258568,English,0.8
258569,Spanish,0.5
258571,English,1
258573,English,1
258575,Finnish,1
258576,English,0.7
258585,German,0.6
258586,Catalan,0.5
258588,German,0.6
258609,German,0.6
258613,English,0.4
258614,Spanish,0.45
258615,English,0.45
258618,English,0.6
258628,English,0.9
258630,English,0.65
258633,English,0.7
258636,Turkish,0.5
258640,English,0.95
258642,English,1
258645,Italian,0.55
258646,Spanish,0.5
258648,Polish,0.35
258650,Spanish,0.6
258652,English,0.5
258653,German,0.75
258657,English,0.5
258661,Spanish,1
258666,English,0.35
258669,Spanish,0.5
258673,English,0.3
258675,English,0.8
258676,English,0.7
258677,English,0.65
258679,English,1
258680,English,0.45
258682,Spanish,0.5
258686,Other,0.4
258687,Spanish,0.85
258691,English,0.85
258694,Bisaya,0.5
258696,Chinese/Mandarin,0.45
258699,Spanish,0.45
258708,Korean,1
258709,English,0.85
258717,English,0.85
258719,Tagalog,0.7
258726,Spanish,0.9
258744,Portuguese,0.75
258745,Spanish,0.65
258752,Chinese/Mandarin,0.55
258763,Russian,0.6
258768,Korean,0.9
258777,German,0.65
258785,Russian,0.4
258787,English,0.8
258788,Thai,0.35
258792,Aklanon,0.95
258793,Dutch,1
258796,English,0.75
258797,Nepalese,0.55
258798,Russian,0.35
258808,English,0.5
258813,Chinese/Mandarin,0.85
258815,Chinese/Danzhou,0.4
258818,Chinese/Mandarin,0.95
258825,Turkish,0.45
258826,Balinese,0.4
258828,Chinese/Cantonese/Yue,0.7
258829,Catalan,0.45
258831,German,1
258837,English,0.65
258841,English,1
258843,French,0.45
258858,English,0.45
258859,English,0.4
258861,English,0.8
258864,English,0.65
258869,French,0.65
258870,English,0.6
258871,English,0.5
258874,Spanish,0.55
258878,English,0.55
258881,English,0.5
258884,English,0.8
258886,Spanish,0.75
258888,French,0.5
258893,Finnish,1
258896,Arabic,0.5
258897,English,0.95
258899,Hindi,0.65
258902,Turkish,0.7
258908,Hungarian,0.6
258911,English,0.55
258918,English,0.8
258919,English,0.65
258934,English,0.75
258937,English,0.6
258938,English,0.6
258940,English,1
258944,Russian,1
258946,English,0.5
258948,Chinese/Cantonese/Yue,0.45
258952,English,1
258954,English,0.5
258957,English,0.7
258958,English,0.7
258959,Chinese/Hokkien,0.9
258960,English,0.95
258961,English,0.5
258963,Korean,0.9
258973,English,0.7
258974,Abkhaz,0.65
258982,German,1
258986,English,0.7
258990,Chinese/Mandarin,0.5
258992,Russian,0.75
258995,English,0.8
258997,Czech,0.65
258998,Swedish,0.95
259000,Polish,0.6
259002,Dutch,0.95
259008,French,0.95
259019,German,0.6
259035,German,0.8
259041,Spanish,0.4
259042,Spanish,0.7
259052,French,1
259053,Vietnamese,0.45
259055,English,0.45
259088,English,0.9
259089,Spanish,0.6
259093,English,0.45
259094,German,0.8
259098,German,0.8
259106,English,0.6
259115,Portuguese,0.95
259116,English,0.55
259119,Ukrainian,0.55
259121,English,0.85
259122,Spanish,0.6
259123,Portuguese,0.45
259125,Spanish,0.5
259126,English,0.6
259127,English,0.85
259132,English,0.85
259144,English,1
259152,English,0.95
259156,English,1
259157,German,0.75
259161,Russian,1
259162,English,0.7
259163,Chinese/Mandarin,0.55
259170,English,1
259171,English,0.9
259180,English,0.5
259181,English,0.7
259182,Finnish,0.65
259183,English,0.65
259186,Korean,0.9
259188,Chinese/Mandarin,0.95
259189,English,0.5
259190,English,0.9
259195,English,0.95
259197,English,0.7
259198,English,0.95
259199,English,1
259205,Chinese/Cantonese/Yue,1
259212,English,0.6
259217,English,0.95
259218,Russian,0.55
259223,English,0.55
259227,Sinhalese,0.85
259231,German,0.35
259241,Korean,0.4
259250,Chinese/Cantonese/Yue,0.8
259251,Chinese/Cantonese/Yue,1
259256,English,0.8
259257,Hindi,0.5
259265,English,0.95
259266,English,0.35
259267,English,0.8
259268,German,0.3
259269,Korean,0.3
259270,English,0.6
259272,Finnish,0.7
259273,Dutch,0.95
259275,Polish,0.45
259278,Tatar,0.95
259282,English,0.7
259283,Spanish,0.6
259284,English,0.95
259285,Russian,0.75
259286,English,0.8
259288,Thai,0.6
259291,English,1
259293,English,1
259298,Hindi,0.7
259307,Spanish,0.45
259308,German,0.7
259309,English,1
259312,Russian,1
259314,Spanish,0.5
259318,Dutch,0.9
259331,French,0.4
259334,English,0.6
259343,English,0.5
259346,English,0.4
259348,English,1
259353,English,0.95
259359,English,1
259361,Spanish,0.5
259364,Spanish,0.3
259370,English,0.5
259372,English,0.75
259377,English,0.55
259382,English,0.95
259385,Spanish,0.6
259387,English,0.3
259392,English,0.95
259393,English,0.9
259402,English,0.65
259404,English,0.95
259406,Spanish,0.65
259409,Chinese/Mandarin,0.9
259414,Estonian,0.8
259419,Dutch,0.45
259421,English,0.45
259422,English,0.55
259426,Dutch,0.85
259427,Chinese/Xiang/Hunanese,0.5
259430,English,0.95
259433,Croatian,0.4
259435,Japanese,0.85
259440,Indonesian,0.95
259442,English,1
259449,Spanish,0.75
259451,English,0.5
259453,English,0.85
259455,Russian,0.5
259457,English,1
259461,English,0.35
259463,English,0.95
259472,English,0.9
259476,Thai,0.55
259477,English,0.6
259478,Japanese,1
259481,Japanese,0.45
259482,Spanish,0.65
259488,English,1
259489,English,1
259491,Swedish,0.5
259502,Chinese/Wu/Shanghainese,1
259504,Polish,0.75
259510,English,0.35
259513,Polish,0.8
259514,English,0.45
259516,English,0.9
259518,English,0.45
259522,Thai,0.5
259523,Spanish,0.4
259524,Spanish,0.95
259526,English,0.65
259528,Spanish,0.45
259532,English,0.5
259539,Polish,0.85
259548,English,0.95
259549,Russian,0.6
259553,English,0.95
259555,English,0.4
259560,English,0.95
259570,Japanese,1
259571,Japanese,1
259592,English,1
259593,English,0.55
259602,Spanish,0.8
259604,English,0.95
259613,English,1
259616,English,0.55
259618,English,0.65
259633,Spanish,0.75
259637,French,0.75
259645,English,0.55
259646,English,0.55
259648,Russian,0.75
259656,Turkish,0.35
259658,Chinese/Taiwanese/Min Nan/Hokkien,0.6
259659,Chinese/Taiwanese/Min Nan/Hokkien,0.4
259663,Dutch,0.95
259666,Chinese/Mandarin,0.8
259667,English,0.8
259668,Chinese/Mandarin,1
259674,English,1
259678,Hungarian,1
259681,German,0.5
259684,English,0.8
259685,Arabic,0.9
259689,English,0.5
259692,English,0.6
259697,Chinese/Mandarin,0.75
259699,English,0.75
259702,Indonesian,0.4
259703,English,1
259706,Indonesian,0.4
259709,German,0.4
259710,Indonesian,0.55
259713,Polish,0.75
259716,Lithuanian,0.35
259717,English,1
259719,English,0.9
259721,Punjabi,0.6
259725,English,0.75
259730,Frisian,0.6
259735,Russian,0.6
259742,English,0.45
259750,English,0.75
259751,English,0.8
259754,English,0.45
259759,Greek,0.5
259766,German,1
259767,Polish,0.4
259768,Polish,0.65
259769,German,1
259771,English,0.4
259772,Russian,0.55
259777,Russian,0.45
259779,English,1
259788,English,0.6
259789,Italian,0.6
259791,Russian,0.6
259793,English,0.9
259795,French,0.65
259800,Romanian,0.95
259801,Japanese,1
259803,English,0.45
259812,English,1
259814,English,1
259820,Spanish,0.6
259822,English,0.7
259837,English,0.85
259843,English,0.65
259846,English,1
259847,Russian,0.8
259851,Other,0.95
259853,Spanish,0.9
259856,English,0.95
259859,Spanish,0.4
259861,English,0.6
259862,English,0.85
259866,Chinese/Mandarin,0.65
259867,Turkish,0.65
259870,German,0.35
259871,English,0.6
259880,Chinese/Mandarin,0.7
259882,Russian,0.55
259884,Russian,1
259886,Russian,0.5
259888,Italian,0.45
259890,French,0.8
259899,English,0.85
259901,German,0.45
259902,Russian,0.95
259916,Spanish,1
259927,Russian,0.7
259933,English,1
259936,English,0.95
259940,Frankish,0.85
259943,English,0.4
259951,Italian,0.6
259956,Czech,0.6
259958,Spanish,0.4
259963,Spanish,0.25
259964,English,0.4
259965,Chamorro,0.4
259968,Chinese/Yue,0.9
259970,Chinese/Yue,0.9
259976,English,0.4
259977,Chinese/Mandarin,0.5
259985,English,1
259988,Russian,0.85
259991,Other,0.45
259993,English,0.95
259998,Italian,0.8
259999,Finnish,0.35
260001,Russian,0.9
260003,English,0.8
260014,Chinese/Cantonese/Yue,1
260015,English,0.35
260023,English,0.65
260026,English,0.6
260027,English,0.55
260030,Spanish,1
260047,Chinese/Cantonese/Yue,0.4
260052,English,0.85
260055,Vietnamese,0.6
260056,Chinese/Cantonese/Yue,0.85
260060,English,0.9
260065,English,1
260067,Chinese/Taiwanese/Min Nan/Hokkien,1
260071,English,1
260077,Spanish,0.65
260079,English,1
260082,English,0.55
260098,English,0.5
260101,Chinese/Mandarin,0.9
260104,English,0.75
260108,Russian,0.45
260115,English,0.85
260136,English,0.6
260137,English,0.6
260141,German,0.6
260145,Xhosa,0.55
260146,Spanish,1
260156,Norwegian,0.4
260157,Portuguese,1
260158,Croatian,0.75
260162,Portuguese,0.45
260163,Gaelic,1
260169,Korean,0.75
260172,Abkhaz,0.65
260175,Turkish,0.9
260177,English,0.7
260180,Abkhaz,0.55
260185,German,1
260190,English,0.6
260197,Chinese/Cantonese/Yue,0.5
260199,Russian,0.65
260200,French,0.95
260206,Ukrainian,0.55
260207,Swedish,0.55
260210,English,1
260212,English,0.5
260215,English,0.55
260219,Spanish,1
260221,Swedish,0.5
260223,Danish,0.5
260224,English,0.5
260225,English,0.5
260227,English,0.45
260236,Spanish,0.95
260240,Chinese/Cantonese/Yue,0.85
260241,English,0.65
260242,English,0.8
260246,Catalan,0.7
260248,Croatian,0.75
260255,English,0.5
260261,Korean,1
260266,English,1
260269,English,0.5
260271,English,0.5
260274,English,0.7
260276,English,0.55
260280,Nepalese,0.45
260284,Croatian,0.55
260288,Avestan,0.6
260294,Portuguese,0.9
260302,Finnish,0.6
260304,Farsi,0.6
260306,Vietnamese,0.5
260311,French,0.35
260313,Mongolian,0.95
260315,Russian,0.6
260317,English,0.65
260321,German,0.8
260325,English,0.3
260340,Portuguese,0.35
260341,Polish,1
260346,Hungarian,0.55
260348,Spanish,0.65
260357,English,0.55
260358,Portuguese,0.9
260362,Dutch,0.55
260372,German,0.6
260375,English,0.8
260378,Russian,0.65
260381,English,0.5
260386,Korean,0.8
260390,German,0.5
260391,English,0.8
260393,Vietnamese,0.65
260394,Norwegian,0.95
260404,English,1
260405,English,0.95
260409,English,0.9
260412,Chinese/Mandarin,0.45
260414,English,1
260422,English,0.6
260424,Korean,1
260429,English,1
260432,English,0.9
260440,English,0.55
260441,English,0.6
260442,English,0.65
260445,Tagalog,0.7
260449,English,1
260453,Turkish,0.45
260454,Turkish,0.85
260457,French,0.95
260462,Chinese/Mandarin,0.5
260463,Korean,1
260467,Turkish,0.45
260474,Russian,0.6
260476,Russian,0.55
260477,English,0.9
260481,Russian,0.7
260484,English,1
260486,English,0.95
260488,Portuguese,0.55
260491,Turkish,0.3
260495,English,0.95
260504,Polish,0.55
260505,Spanish,0.5
260508,Dutch,1
260510,Spanish,0.55
260512,English,0.85
260513,Chinese/Cantonese/Yue,0.45
260514,French,0.85
260515,Chinese/Cantonese/Yue,0.65
260516,Uzbek,0.5
260521,Spanish,0.65
260522,English,0.65
260525,Belarusian,0.4
260531,Greek,0.9
260532,Portuguese,0.95
260535,Polish,0.9
260536,English,0.65
260538,English,0.4
260547,English,0.85
260548,Arabic,0.5
260551,English,1
260559,Portuguese,0.75
260560,English,0.6
260562,Greek,0.5
260564,Vietnamese,0.65
260568,English,0.5
260570,English,0.6
260571,Spanish,0.85
260577,Chinese/Mandarin,1
260578,Korean,0.7
260580,English,1
260581,English,0.4
260582,Russian,0.5
260585,English,0.85
260587,English,0.95
260589,English,1
260593,Bosnian,0.95
260595,Spanish,0.95
260600,Marathi,0.8
260601,Chinese/Mandarin,0.65
260609,Italian,0.6
260610,Hindi,0.7
260611,English,0.5
260613,English,0.5
260615,Chinese/Mandarin,0.4
260618,Romanian,0.95
260622,Greek,1
260629,Greek,1
260634,Spanish,0.5
260647,Mongolian,0.7
260659,English,0.65
260667,Tagalog,0.45
260676,English,1
260677,Turkish,0.5
260678,English,0.9
260687,English,0.5
260688,English,0.75
260692,Turkish,0.45
260695,German,0.75
260710,Russian,0.4
260714,Dutch,0.6
260720,Chinese/Mandarin,0.9
260721,Russian,0.6
260728,Azeri,0.8
260730,Aramaic,1
260737,German,0.95
260740,English,0.65
260741,Russian,0.45
260742,English,1
260744,Russian,0.25
260747,Norwegian,0.45
260749,English,0.95
260753,English,0.5
260754,English,0.8
260755,Portuguese,1
260758,English,0.95
260762,English,0.8
260764,English,0.95
260768,Danish,0.8
260773,Spanish,0.4
260774,English,0.6
260775,Other,0.45
260777,Portuguese,0.8
260778,Spanish,0.65
260787,German,0.6
260788,English,1
260798,English,0.5
260799,English,0.5
260801,English,0.95
260805,English,0.65
260807,English,0.65
260810,Italian,0.75
260812,Russian,0.55
260817,English,0.65
260818,English,1
260820,English,0.8
260834,Greek,0.85
260839,English,0.5
260841,French,0.6
260854,English,0.85
260856,English,0.9
260857,Ukrainian,0.95
260859,Spanish,0.55
260860,Chinese/Taiwanese/Min Nan/Hokkien,1
260863,English,0.9
260875,Greek,1
260880,Chinese/Mandarin,0.95
260886,Spanish,0.95
260893,English,0.5
260899,Chinese/Mandarin,0.9
260906,English,0.85
260907,Spanish,0.5
260910,French,0.55
260912,English,0.7
260914,Chinese/Mandarin,0.7
260915,English,0.5
260930,English,0.65
260937,Chinese/Mandarin,0.6
260939,Chinese/Mandarin,0.45
260945,Afrikaans,0.6
260947,Chinese/Mandarin,0.6
260967,Albanian,0.4
260968,English,0.55
260970,English,0.55
260973,English,0.3
260975,English,0.85
260976,English,0.9
260978,Portuguese,0.65
260981,English,0.85
260984,Portuguese,1
260986,Chinese/Taiwanese/Min Nan/Hokkien,0.55
261006,English,0.75
261008,English,0.8
261009,English,0.95
261013,Chinese/Taiwanese/Min Nan/Hokkien,0.5
261020,English,1
261021,Polish,0.6
261023,English,0.3
261030,English,0.95
261032,Chinese/Taiwanese/Min Nan/Hokkien,0.45
261033,German,0.95
261038,Russian,0.85
261039,English,0.5
261040,Catalan,0.7
261044,Portuguese,0.6
261045,Chinese/Taiwanese/Min Nan/Hokkien,1
261048,French,1
261049,Russian,0.6
261056,Chinese/Taiwanese/Min Nan/Hokkien,0.55
261061,English,0.45
261062,Chinese/Cantonese/Yue,0.8
261066,Kazakh,0.75
261070,German,0.6
261073,English,1
261075,Creole,0.35
261078,English,0.9
261090,English,1
261091,English,1
261093,English,1
261095,English,0.4
261100,English,0.95
261108,Swedish,0.45
261112,Chinese/Wu/Shanghainese,0.55
261116,French,0.65
261122,French,0.7
261123,English,0.35
261128,English,0.65
261145,English,0.25
261146,English,0.95
261152,English,0.85
261153,Spanish,0.45
261160,English,1
261165,Vietnamese,1
261170,Gujarati,0.45
261173,Other,0.5
261177,Aklanon,1
261180,Chinese/Taiwanese/Min Nan/Hokkien,1
261181,Chinese/Taiwanese/Min Nan/Hokkien,0.9
261182,Chinese/Taiwanese/Min Nan/Hokkien,0.95
261186,English,0.5
261193,Turkish,0.65
261197,Chinese/Taiwanese/Min Nan/Hokkien,0.55
261214,Norwegian,0.95
261219,French,0.65
261222,English,0.6
261225,German,0.8
261232,Tamil,0.5
261236,English,0.95
261237,Italian,0.85
261240,Chinese/Mandarin,0.75
261242,Albanian,0.5
261249,Chinese/Mandarin,0.95
261254,Italian,0.6
261260,English,0.9
261262,English,0.65
261264,Russian,0.2
261267,German,0.45
261273,English,0.5
261274,German,0.5
261278,English,0.65
261280,German,0.75
261283,Welsh,0.9
261290,English,1
261292,French,1
261294,German,0.65
261304,Russian,0.45
261309,English,0.9
261310,English,1
261316,English,0.9
261318,German,0.55
261321,English,0.5
261322,Spanish,0.65
261323,English,0.45
261331,English,0.95
261338,English,0.5
261340,English,0.85
261341,English,1
261342,English,0.9
261348,English,1
261350,Tagalog,0.75
261351,Korean,0.7
261354,English,1
261356,English,0.45
261357,English,0.4
261363,Spanish,0.95
261367,Spanish,0.95
